cpu_usage,memory_usage,packet_loss,latency_ms,bandwidth_util,interface_up_count,ospf_neighbors,error_count,label
98.3511237958098,68.74919468029984,29.599856614299377,221.64092706326613,98.00254898613593,5,3,10,DDOS_ATTACK
34.79972803156476,33.24299159082789,58.43860033244181,232.12772376514735,30.774938111461644,0,0,50,LINK_FAILURE
31.450517332593417,64.68602342966705,70.3463691272111,344.9274717727786,21.243435848811302,0,0,55,LINK_FAILURE
42.35121821948528,37.43926415244488,0.08016689200890412,5.965048097657183,31.294094769275482,5,2,2,NORMAL
36.186865478479056,49.034595500316,0.2482505175860361,4.806742186753558,25.66786592354402,5,3,1,NORMAL
99.08917120908293,63.92852323372688,44.784597999849346,194.56354432655522,88.1278494657652,3,3,15,DDOS_ATTACK
25.11803002767753,43.12371879943112,0.09483891235337519,5.530724698799257,29.17241342388418,5,2,2,NORMAL
89.49382946104893,84.59151467908015,1.7531146034313096,82.17554631153061,73.42015713657197,5,3,1,SERVICE_CRASH
91.45432251380706,90.70253084867196,30.212374809151655,321.9511593588658,96.88682183067624,3,3,17,DDOS_ATTACK
92.7076606607485,98.38821473374074,2.8766874758750993,38.99685255353978,89.70112850166029,4,3,2,SERVICE_CRASH
93.79737898773563,88.16639078967798,2.263550811954785,69.26143690922176,23.604118941971876,5,2,7,SERVICE_CRASH
91.61089281931764,71.55283933802808,1.500160402598336,54.196220010499765,74.79125837216567,5,3,1,SERVICE_CRASH
19.086095627065298,33.46398848591285,0.17548856562298118,5.804068960093844,31.52473266227045,5,2,1,NORMAL
95.89344285426385,57.67642495678657,28.89235092867708,240.8618309498944,95.4653338814078,5,2,18,DDOS_ATTACK
94.85716121657583,89.172103890413,37.74003902442758,236.49160564203208,91.19097875632436,4,3,12,DDOS_ATTACK
33.350371252624676,34.80868894982001,0.1094546246919526,2.7892933648944167,42.8218260795576,5,3,2,NORMAL
33.71347514994636,42.10181613205909,62.15854505068198,381.2610680643493,15.25838314501678,1,1,52,LINK_FAILURE
39.50307591973576,53.6849069806554,0.09477753907312643,4.662356553619979,35.700521631131814,3,3,1,NORMAL
88.92323616619284,73.46471715110553,2.9459295852703784,64.2976438149403,71.83612802099864,4,2,2,SERVICE_CRASH
99.4339640784105,79.48425770718171,42.27462194532092,165.09991723447823,92.74236991539159,4,3,13,DDOS_ATTACK
37.53185435140592,39.5286277972042,97.06972466639918,393.38384461944173,18.003363258135842,1,0,61,LINK_FAILURE
97.16350549292898,70.43486928603802,32.22924111944049,170.92687203697872,94.1157706785416,5,2,17,DDOS_ATTACK
45.0515910669009,44.57742608377938,102.46720612881947,466.96844893165047,28.285030798200165,0,0,34,LINK_FAILURE
11.152136409837262,24.701960196641785,0.09656829769572657,2.263369922334379,54.872759992308076,4,2,2,NORMAL
35.069194484885884,39.92685243782145,70.6642818590827,210.96581977329464,12.136638961227185,0,0,60,LINK_FAILURE
93.4609864744167,90.38015758672816,1.2189910564518158,53.89824852378946,45.812050381555125,3,3,2,SERVICE_CRASH
97.88813195584672,74.80500233135659,39.60344804825644,164.58818404176583,97.00430505733414,5,3,14,DDOS_ATTACK
33.51652821192179,51.1972530871206,97.29594064992564,288.6254479578125,33.45018656271581,0,0,43,LINK_FAILURE
96.66064034306349,69.00193288846069,42.45358974790268,206.8352661378631,94.73018669967634,5,3,18,DDOS_ATTACK
98.31527132944882,63.897511707504194,34.7597687263453,98.35132258814005,101.94934102338998,5,3,17,DDOS_ATTACK
92.27705627992883,87.88153022481285,2.158230869653286,82.0353111412006,77.42517346984846,5,3,0,SERVICE_CRASH
99.7460846587696,59.137083430020716,34.0549345773092,216.08817797319506,97.27604124050823,4,1,15,DDOS_ATTACK
31.74639269367828,42.93681813430454,0.07370973063435217,4.737923186002008,14.647597593744962,5,3,1,NORMAL
30.528497216938675,55.407251628377495,75.88206518604402,378.1880539349184,13.897176885221416,1,0,45,LINK_FAILURE
44.09990347594524,41.885555033971436,76.54209576689139,452.85128808059494,14.864029495646577,1,0,46,LINK_FAILURE
30.699292671406397,45.085292774007684,0.07256254332925907,1.0290779591644754,28.89977022501644,5,1,0,NORMAL
33.37648891834883,41.14285911196241,82.60748638823331,475.6531900986711,12.744588410249573,0,1,44,LINK_FAILURE
34.71419248388927,41.79109382989657,86.65773408157234,293.03363739875334,12.181861366411766,0,0,43,LINK_FAILURE
89.54060653975174,72.56885596441965,3.566509126705908,61.091142329246935,53.9146743029062,5,3,2,SERVICE_CRASH
32.60442263333556,35.68926515045809,0.0495722657961896,1.074748616654842,38.496500472996935,3,3,0,NORMAL
99.66733948229592,73.36811272387465,45.84161016954866,171.87241131906333,94.24173163982898,5,2,15,DDOS_ATTACK
95.99193236050718,85.0954942414511,1.692443264818738,56.65096925954085,61.51965424831878,5,3,4,SERVICE_CRASH
31.90423889925058,43.593749770280276,0.07450966534045587,5.068882023411683,10.116726465870105,4,3,3,NORMAL
99.68764285909626,81.20758633939096,31.203464109084287,257.1972785194568,92.91095389207871,4,3,16,DDOS_ATTACK
7.88864690992115,41.32155504096462,0.1284468337234821,3.250386572510597,30.99627126832447,5,3,3,NORMAL
87.53529015935169,81.54835484352093,-0.1200872151201744,38.95904519797229,55.335937254733594,4,1,3,SERVICE_CRASH
46.03728953951592,56.709952999926756,94.71670349965495,350.88371409632464,33.88086889456378,1,0,69,LINK_FAILURE
100.88415602033041,65.20258104704438,27.867951970219664,123.93701801608698,91.30787497028068,4,3,17,DDOS_ATTACK
95.43532505786716,65.65256936807675,17.84060927447767,215.00768707634882,98.37366777654387,5,3,15,DDOS_ATTACK
42.91485927285228,57.090825183820286,52.3814645495847,357.9254851101933,32.275795050671235,0,0,49,LINK_FAILURE
97.70407822001523,63.55861842146484,30.436966075037642,128.0635125026815,89.3469403802471,5,3,12,DDOS_ATTACK
30.600859946151637,43.106496043387594,0.16247524503530794,2.3344452050407005,31.50560672783044,5,3,1,NORMAL
38.87655425873836,35.712326836725666,0.12700121158084612,2.401766711397866,22.777881913270786,5,3,2,NORMAL
95.29822739994442,80.79523516050169,41.918287913117354,85.954394589608,95.07784137406301,5,2,11,DDOS_ATTACK
97.0496411092496,69.83730239090336,40.486115271211794,171.27987646975018,91.76339699249235,4,1,17,DDOS_ATTACK
95.26126349953748,67.46878423714188,25.20977870424203,238.06711783967563,101.16323752190922,5,3,12,DDOS_ATTACK
31.959750338646028,42.535835342187255,0.144433137677548,3.946489134690019,41.59380586186951,4,3,1,NORMAL
42.903681221946705,42.35379303210795,0.08827960998418391,3.432468668827207,28.094589476837406,4,2,0,NORMAL
99.49979300509197,60.5541230923168,58.1388727342603,184.37543260801831,97.60732681850932,5,2,21,DDOS_ATTACK
97.27975644754602,60.05193906390214,33.33902236982898,258.25497065325953,93.57033427633262,5,3,17,DDOS_ATTACK
83.86057030522392,81.06434476104414,3.3280568889869677,35.40853224859999,66.0993305133401,5,2,1,SERVICE_CRASH
40.89337284733849,56.86850593300767,71.85363703868235,503.29960790963895,6.238329835820657,1,0,36,LINK_FAILURE
97.18604257644286,79.1759927025963,43.7641536646464,226.70572341486348,96.56458994450585,5,3,8,DDOS_ATTACK
95.88979745076166,66.17422545953991,17.931204323926305,228.2099844029465,96.55645825133217,5,3,9,DDOS_ATTACK
87.55570150982163,83.72201201606731,0.9858357818730317,55.084638405023924,56.515897458007906,4,3,4,SERVICE_CRASH
85.16942959533158,84.38268179830989,2.0877811998498372,30.600457711853494,55.40283761834353,5,3,4,SERVICE_CRASH
5.067291796699223,35.34574373286357,0.04130600177955138,4.604124542030636,55.67906338163552,5,2,1,NORMAL
23.048914397397944,50.53787908374606,71.67371972988886,235.21131061431558,14.543410067885677,1,1,48,LINK_FAILURE
27.30281468442664,43.3175882298471,0.17459598231726364,7.331612038416771,32.955450203147755,5,1,2,NORMAL
98.9596044383996,91.3757263640794,3.6332295165199406,17.624871246663034,50.5413275652552,4,3,4,SERVICE_CRASH
88.9746660594263,90.87200307850847,2.3610251451427553,64.52153995664814,65.41479123805622,5,3,3,SERVICE_CRASH
26.713815242510154,44.825499448658746,0.07279429989429037,4.674414187855412,35.40919175395721,4,3,0,NORMAL
97.4548333725971,86.74927445405838,1.553679484765655,46.99041051761852,65.51265615810904,4,3,4,SERVICE_CRASH
92.635463744214,85.69576174060286,3.5235253122290393,29.503285596589052,34.164849646953215,4,3,5,SERVICE_CRASH
92.71653152500002,91.19664398185394,2.1791140113684673,36.925967027640496,51.183511425432606,5,3,4,SERVICE_CRASH
29.076195395126252,51.089368104589326,85.07814474738898,246.64993891880235,14.064096406094354,1,1,63,LINK_FAILURE
21.59982272076448,46.29770333796979,60.532547700155966,357.64566666092196,4.411972305820823,1,0,34,LINK_FAILURE
96.36065378508107,68.28787496217889,35.914914264010065,227.40691902912818,95.56496217158988,4,3,24,DDOS_ATTACK
86.96066043388934,82.69675138505664,2.245038664315406,45.950721547622535,36.84823585221379,5,3,3,SERVICE_CRASH
19.80493797615813,47.47542226585046,0.08791251805532765,6.560140594782128,28.697814468023928,5,3,1,NORMAL
29.598694074920253,38.79881884439134,64.49060444642136,415.5654197099732,8.98318120071319,1,1,54,LINK_FAILURE
96.29815393427423,94.1694552243955,3.27370534781119,65.81190512464428,65.19078465130549,5,3,4,SERVICE_CRASH
9.158870605014116,53.79757319808887,0.08562762402998222,5.574657808806019,34.54487754698758,4,1,1,NORMAL
95.70624819585947,50.39149202167107,38.609608877250515,275.3292423066787,95.70852358326965,5,2,16,DDOS_ATTACK
96.07881305934656,65.02692779775285,44.39051924407561,157.3560895062905,90.22507323268218,5,2,17,DDOS_ATTACK
38.52970749722868,39.301685713549766,55.03340851887906,358.7077854989469,12.72815117347131,1,0,46,LINK_FAILURE
49.992765840168666,41.77201653644615,87.33063005893415,545.8432703426778,20.813760320182,0,0,52,LINK_FAILURE
31.89328307292374,42.37795418704099,0.04053837674614355,7.107971542365752,40.72006278300473,5,2,1,NORMAL
42.49618905296667,37.46587915251482,0.0988711029452791,4.628765064164158,31.782937821785662,3,3,1,NORMAL
98.6377281311702,77.89826070417686,49.15008064285861,168.80620640708827,99.16651526670148,4,2,16,DDOS_ATTACK
35.57304293780487,38.92683858986834,0.12017344590539587,3.901280290129117,48.147798255965036,5,3,0,NORMAL
92.58794314943601,86.21125916857615,1.4210482426510769,36.55448678262229,53.26956476070774,5,3,3,SERVICE_CRASH
38.38583090886362,49.019906588976816,80.90713256986896,199.26391477409476,9.389894012119777,1,1,56,LINK_FAILURE
41.5356342865986,35.851136167757645,0.04609689250181429,3.7266598099885755,34.31722377360662,5,3,0,NORMAL
97.35584202015832,83.7034280951076,18.278509644761503,292.4684395783331,100.4346895001635,4,2,16,DDOS_ATTACK
98.3359120898422,65.06642030941487,35.900002829773236,181.40263676527147,98.45443564381192,5,3,11,DDOS_ATTACK
89.80150024532095,80.23661437699167,2.0340092548610778,61.03581966528331,73.53990434073728,4,2,2,SERVICE_CRASH
96.71394257070038,77.9657377407041,2.3485951198609802,48.12238357425254,72.70323155827371,3,2,3,SERVICE_CRASH
88.41047553545394,98.67365723482371,3.9390327007979793,62.790205637405165,69.80749834593568,4,3,0,SERVICE_CRASH
29.03437070415347,42.473935934263245,74.65551149528324,331.48141215894924,19.717422467017606,1,1,50,LINK_FAILURE
96.0834521692038,43.51762828653392,28.72428319576941,246.5789811501643,95.23208168117395,5,3,26,DDOS_ATTACK
92.59413817728462,80.37970895704369,37.68722998782927,131.2012407342101,97.02586272298697,3,3,18,DDOS_ATTACK
93.72695364720047,47.83334483986491,33.698148115178306,198.89186576845728,101.84325393449957,5,3,8,DDOS_ATTACK
94.74725920771003,76.47804971950823,48.84630458176543,175.98991373274816,85.3569313480662,4,3,16,DDOS_ATTACK
35.5327871056487,50.9071875924843,87.6937276285875,313.71907363918945,20.79749667488498,1,0,47,LINK_FAILURE
15.99326008881437,40.114656478753254,0.12088368492418933,6.693994175378917,36.74817768808778,5,3,1,NORMAL
94.5156068107562,70.40818566389436,31.842431627808114,230.07207968053038,99.36326967814773,5,3,16,DDOS_ATTACK
90.71295696407519,84.56530816201037,1.389132221792865,57.58809773304376,61.87060354545697,5,3,4,SERVICE_CRASH
99.50754803599618,64.01936676351173,32.10230903271031,98.88770953983,87.0375639717754,3,2,10,DDOS_ATTACK
86.70779683179174,65.01551186005648,2.200459631413729,59.13358034381948,63.93100213630088,3,3,3,SERVICE_CRASH
85.25911477286255,85.125457891773,3.9002684243109647,65.34584832878359,84.65312263680794,4,3,3,SERVICE_CRASH
32.20207834301016,42.057983971882244,86.49266396431828,324.74778854181545,21.53749528808478,0,0,46,LINK_FAILURE
31.429430947637066,31.492783947432393,0.05632951829560959,2.477090332689782,26.34960773651007,5,3,0,NORMAL
21.236813320258186,40.301281865343505,0.08654069341593056,4.827723109033272,33.20988032882514,4,3,2,NORMAL
90.54620075043883,60.43001514659735,36.92821550361933,90.32624473075029,93.24305266042605,5,3,15,DDOS_ATTACK
92.97477546206093,75.16979080760292,1.7907352883355907,76.54686099255666,78.72702059134139,5,3,2,SERVICE_CRASH
102.34113020752912,97.65170978786662,1.6903401878143112,49.598731316387926,81.84492707969378,5,2,5,SERVICE_CRASH
25.32027609624528,40.90574620699978,98.5151780582198,474.84822943836417,24.185443200939726,1,0,36,LINK_FAILURE
31.646551553585688,32.097529323295845,0.1267389272902505,2.9259648612244673,42.43815698500458,4,2,0,NORMAL
28.360391203980786,47.70372423291304,0.1153810377725526,4.102158344780408,35.674985358750085,5,3,1,NORMAL
84.67651563153028,95.51851715875425,1.9928763877916633,52.67261127154152,101.53338464441413,5,3,4,SERVICE_CRASH
97.22048926423835,74.65153994826919,21.99817756690293,269.52397386023245,92.5632353039497,5,3,21,DDOS_ATTACK
95.0168658647366,91.61692342852615,2.1579743122514516,30.921214983309156,63.17094851205988,4,3,5,SERVICE_CRASH
97.39398231223359,65.02409255355803,47.670446625292705,192.9966986861179,100.2332418042089,4,3,13,DDOS_ATTACK
97.11420735775383,83.47643051256627,1.4259174229127303,45.783117726678704,68.69020139635164,5,1,2,SERVICE_CRASH
89.71651192488378,87.71194811047536,2.456249488528533,4.330151911352573,75.32452820741412,5,1,2,SERVICE_CRASH
16.497515880571747,41.995069469686044,0.17887266398817372,4.809408935226096,37.790215257703395,5,3,0,NORMAL
20.71635572749927,43.51575598122829,60.616557578281544,336.34427902738986,27.40520153299995,1,0,42,LINK_FAILURE
96.22662735603201,64.26804192531114,46.56528085980094,191.81862729579905,93.2501779224706,4,3,17,DDOS_ATTACK
31.765630468572635,55.99300314001728,90.44159869115929,387.47223628874195,17.473973123788408,0,0,61,LINK_FAILURE
97.05564577125553,66.37999461009497,47.45618312218214,223.31988746238062,86.5537953850865,5,2,13,DDOS_ATTACK
32.68075997886377,43.561950935388744,67.7479647003375,468.61216087738705,13.660065367434857,0,0,52,LINK_FAILURE
26.13523282748026,24.91839958383106,0.08518662782455591,1.7872459887816392,42.792340343136075,4,3,0,NORMAL
99.49731150777927,66.27569146962603,35.28818713528359,234.7172447203566,87.86167494766201,5,1,15,DDOS_ATTACK
23.273051103403603,42.504108127437426,84.66313258266192,301.425192549797,18.099227527834017,0,0,49,LINK_FAILURE
93.29978996821846,75.00143728328509,1.7347624595297977,50.5057858235158,64.02890371566447,5,2,2,SERVICE_CRASH
95.66586943494046,60.85435080007382,5.0179284150958665,179.76414744088402,108.83248744561998,4,2,18,DDOS_ATTACK
97.15216650162972,72.37004965878664,45.626316736789946,274.7168310447243,89.90261084171163,5,2,14,DDOS_ATTACK
24.577176622373358,37.76151726098395,0.05177311025449044,6.011931106911731,27.717277975933868,4,1,1,NORMAL
26.031183785656275,44.43416880383194,75.98227289185817,324.43231612711014,9.304400941226781,0,0,43,LINK_FAILURE
80.2477207368782,98.38294561518823,1.1360201509239216,48.1020113037941,46.34513487107574,4,3,2,SERVICE_CRASH
30.439257272883694,58.85406706544281,49.68442706361277,442.3645788533188,14.367023324541172,1,1,58,LINK_FAILURE
91.02279063103558,89.37065364801401,1.9797602787023536,35.328674356273254,49.055495319972636,4,2,4,SERVICE_CRASH
97.2985310207866,85.95228045903448,27.56640738374385,225.77578170075464,89.98327968126956,5,2,13,DDOS_ATTACK
28.09960714007382,44.11328370245817,77.24746092873998,546.5430154327721,32.266598343105294,0,0,57,LINK_FAILURE
88.39633006412285,83.61723460148711,1.5642355030293809,56.63475302246728,48.73905589491602,5,2,0,SERVICE_CRASH
95.47305375421942,79.40456578374197,24.545454921200893,150.1640794929176,97.54138215595049,4,3,12,DDOS_ATTACK
46.218274919874816,43.42728482444535,67.15439355575121,325.80910003551963,37.59216603562429,0,1,39,LINK_FAILURE
98.26247864575,94.09904878103131,2.399469372602185,54.65709131271127,43.091043111687796,5,2,2,SERVICE_CRASH
86.98075136484557,91.67799778114642,0.8284955918303822,31.391096227388985,60.42695172628733,5,3,0,SERVICE_CRASH
94.35988286818441,60.47480938723757,48.69936719868268,225.2495982454813,105.74777544614003,5,3,14,DDOS_ATTACK
96.99646195428151,72.89500722467129,48.14663730975377,186.3558348620186,90.80291094670142,4,3,20,DDOS_ATTACK
17.774622574061986,43.25464654039336,94.08810948878252,267.5533436109388,18.903741495122844,1,0,43,LINK_FAILURE
41.644533843597536,56.17608443989218,79.95792259358123,302.8282820723073,11.047828558474446,0,1,38,LINK_FAILURE
88.16567980997723,85.54457815398897,3.0287689914234805,57.52527567753182,63.72487713773823,5,3,2,SERVICE_CRASH
23.50626961678574,50.5704322581841,0.17098015022568186,3.7991528685225897,16.33460048639384,5,2,1,NORMAL
32.52132940754735,41.589393068465526,70.72208287962324,453.2032325422666,24.737723618588483,1,0,46,LINK_FAILURE
28.903901960741692,25.569748625774572,0.0822506357943356,4.813131858166001,37.28982425061078,5,3,2,NORMAL
36.228499323474985,48.48357451288374,0.17706854984590914,3.344213842168574,31.961355645690727,5,3,2,NORMAL
34.88104817719306,33.05548874659816,0.07437973926879411,3.2040247169112224,49.45864659642031,5,3,0,NORMAL
27.19711465577227,45.649804025202,72.77967740197958,351.6826705075087,6.9204425003662315,0,0,43,LINK_FAILURE
99.39763601759259,89.88771475397314,2.1535991352541664,41.824704076027984,63.30170809952178,5,3,3,SERVICE_CRASH
100.95835355261767,82.66339758714766,1.5962446328209734,68.59905210932885,60.01081360403964,5,3,3,SERVICE_CRASH
100.11122992292545,76.29179857874554,18.70906711369347,269.0924017896541,97.3795041726249,5,3,18,DDOS_ATTACK
98.30932792546302,53.931420536371576,37.57764553408552,200.95483561560457,90.16870806169986,5,2,13,DDOS_ATTACK
80.14170319570553,101.33655722342304,2.295279940620868,38.35251289260499,62.35691878486411,5,1,1,SERVICE_CRASH
10.521164866788371,38.22997101131382,0.08615933500555398,5.614813395618201,43.15737212539297,4,3,3,NORMAL
91.68363020051542,79.72201086996827,2.983852343606147,51.888297958649865,52.85172865171138,4,3,3,SERVICE_CRASH
29.541387406309784,33.34983380838151,0.1547580205860116,5.867010999893685,27.932702364807604,5,2,2,NORMAL
38.731694306934656,43.016803151217495,0.09853685931575108,7.252100501544336,34.48606276411514,5,2,0,NORMAL
15.25992197734358,35.84853143521978,79.25146977558008,408.9707262685004,23.247023835507225,0,0,42,LINK_FAILURE
31.726959687256198,39.28259368172743,62.57374604324535,417.2561743990884,48.45877450289003,0,0,49,LINK_FAILURE
37.395562372433815,31.63050133682694,106.3527723714909,402.46877638856586,0.3682709011867509,0,1,51,LINK_FAILURE
37.40340817947739,48.36456934677054,0.08289291436973094,3.147906761577044,29.870346823643782,5,3,2,NORMAL
96.1705013665823,92.74988413536465,34.50031209189467,197.15569252287196,100.89572858117837,5,2,14,DDOS_ATTACK
35.43360192379935,42.23805879829367,-0.03704774222298507,4.082761446114002,31.932836006781827,5,2,1,NORMAL
25.052190542331168,42.75030305239908,0.09756738242147744,5.065593990823173,27.415046652999305,4,3,0,NORMAL
39.001769869124665,46.22487348900814,0.11773892410850999,2.804275283301553,38.953094624584836,5,3,0,NORMAL
91.32809465909969,93.5721274846483,0.4934659698096009,20.51666162785242,51.193270940697786,5,2,3,SERVICE_CRASH
98.45504038771794,60.3361174066872,51.149059259718214,261.4684591791086,89.2794190568823,5,3,24,DDOS_ATTACK
42.48821181180778,44.34820661441382,82.72137030270125,282.2514026393559,20.422910939977257,1,0,52,LINK_FAILURE
22.690437242845267,46.06337479938895,0.13427538693951022,8.697217666592824,33.244360545007844,3,1,2,NORMAL
24.100907021342437,46.75426582477934,0.0912527716999344,2.8602093418389933,22.353135682439415,3,3,1,NORMAL
42.44529608301403,39.006778761063515,88.05803314557379,430.87183941938406,16.61031949176664,0,0,44,LINK_FAILURE
97.85130415684044,80.62572675267432,4.604158353245616,63.02317427578333,65.12339210171945,4,3,2,SERVICE_CRASH
23.540358208754647,33.60646394679797,0.07586282389089838,3.0933427834825755,36.22670315994795,4,3,2,NORMAL
98.80057950090156,82.47837659069216,1.761847064956142,58.76197227228217,69.20799519211171,4,2,4,SERVICE_CRASH
55.05196340235445,43.33899794639125,79.17188234304157,237.41079726255037,19.68864461684724,0,0,42,LINK_FAILURE
93.56628495428926,66.5454525238207,24.53121497223501,231.41040058981696,96.29200857767317,5,3,12,DDOS_ATTACK
94.16339418365229,69.16474323814305,36.85930295057166,152.93534319317092,95.90370107664171,5,1,19,DDOS_ATTACK
29.677193889505297,32.87025199914599,0.09690799580196584,6.705191606590206,56.205681204305016,5,3,1,NORMAL
39.843223984765835,38.28808924619593,0.09752681451737835,6.3496389843332075,23.772779784377015,5,2,3,NORMAL
96.57838335098758,93.90535477145859,34.22152218455676,205.6385372542534,97.64079260855841,5,3,8,DDOS_ATTACK
24.541574140289224,33.037950211862196,0.11095553000172051,5.1542895717662525,51.22193101549429,5,1,0,NORMAL
96.4230435942322,57.60289800029651,49.44548075479422,278.91683476693504,94.33937562442918,5,2,16,DDOS_ATTACK
22.915932330895373,27.890284859097385,0.00984301618720275,1.8317281139890205,37.67126651011483,5,2,3,NORMAL
96.9662499885513,59.99298563220451,45.43070491970361,305.6343693571955,99.21296221344407,5,3,19,DDOS_ATTACK
36.33742941286992,48.912460004332445,67.45205417373946,277.3852635480151,24.476719908369937,0,0,53,LINK_FAILURE
93.77384369264838,65.5523741866625,32.631685410344275,189.26363031047458,94.43709267733027,3,3,18,DDOS_ATTACK
49.04136589573007,53.007671322896506,0.2109390116724067,4.681909579199897,37.95624488747095,5,3,0,NORMAL
46.68584615195414,39.12579222968464,65.20454136812918,333.42001298982296,30.651831801236398,0,1,41,LINK_FAILURE
95.20973564721851,82.83785916508889,2.2177182010871666,37.63024489563969,70.55238222337537,4,2,0,SERVICE_CRASH
29.464746316464446,48.8305912800625,79.3997427723071,353.9424433525745,22.36904629675322,1,0,45,LINK_FAILURE
89.18158668834178,88.3221806329062,0.8287838266227303,84.109115580158,56.406115130194365,5,3,4,SERVICE_CRASH
86.91737818908699,79.96881636766098,3.829329663527278,57.760059420254606,52.50580014567784,5,3,3,SERVICE_CRASH
100.23565344713596,86.85936553957332,32.76408220096132,225.743761816473,98.41318440606445,4,3,14,DDOS_ATTACK
86.02738530116983,87.28642629435787,1.154846041573841,58.3008347461164,59.49112161108137,5,2,4,SERVICE_CRASH
90.5596860082436,88.44818366408714,1.8864374352095485,49.16221726020784,54.339202238066854,4,2,5,SERVICE_CRASH
35.57396907958744,41.67168368423807,71.20290075809541,561.8668046208627,29.112746398340555,0,0,64,LINK_FAILURE
26.570241716973708,42.74180277102163,0.12283766095768921,6.139534560464408,39.47708560017315,5,3,0,NORMAL
90.88465094104646,90.75334933084349,3.8197717873125976,48.75366008385225,69.73322888855759,5,3,2,SERVICE_CRASH
99.63888267134232,66.01627862922263,18.82154850243113,168.05896825888428,93.14318935334055,4,3,14,DDOS_ATTACK
